original_path,final_path
Pterocarpus indicus/sub_003/3395. Pterocarpus indicus.3 (68).png,val/Pterocarpus indicus/3395. Pterocarpus indicus.3 (68).png
Guibourtia ehie/sub_090/Guibourtia ehie_TLYO895_9_(352).png,val/Guibourtia ehie/Guibourtia ehie_TLYO895_9_(352).png
Afzelia bella/sub_016/Afzelia bella_FFCA657_9_32132.png,val/Afzelia bella/Afzelia bella_FFCA657_9_32132.png
Guibourtia coleosperma/sub_083/Guibourtia coleosperma_3253.4 (7).png,val/Guibourtia coleosperma/Guibourtia coleosperma_3253.4 (7).png
Guibourtia ehie/sub_056/Guibourtia ehie_UORX694_10_(364).png,val/Guibourtia ehie/Guibourtia ehie_UORX694_10_(364).png
Pterocarpus sp/sub_038/164.png,val/Pterocarpus sp/164.png
Pterocarpus macrocarpus/sub_024/119_3.png,val/Pterocarpus macrocarpus/119_3.png
Dalbergia melanoxylon/sub_017/3352. Dalbergia melanoxylon.6.(164).png,val/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.6.(164).png
Afzelia africana/sub_035/doussie32_2.png,val/Afzelia africana/doussie32_2.png
Dalbergia rimosa/sub_007/3414. Dalbergia rimosa.7 (189).png,val/Dalbergia rimosa/3414. Dalbergia rimosa.7 (189).png
Guibourtia coleosperma/sub_015/Guibourtia coleosperma_3253.10 (20).png,val/Guibourtia coleosperma/Guibourtia coleosperma_3253.10 (20).png
Afzelia quanzensis/sub_024/133_2.png,val/Afzelia quanzensis/133_2.png
Dalbergia oliveri/sub_030/Dalbergia oliveri_3237.4_ (27).png,val/Dalbergia oliveri/Dalbergia oliveri_3237.4_ (27).png
Sindora cochinchinensis/sub_049/gụ7_1.png,val/Sindora cochinchinensis/gụ7_1.png
Dalbergia cochinchinensis/sub_003/Dalbergia cochinchinensis.3280.9 (33).png,val/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.9 (33).png
Dalbergia tonkinensis/sub_032/3353. Dalbergia tonkinensis.4.(108).png,val/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.4.(108).png
Pterocarpus soyauxii/sub_047/11.png,val/Pterocarpus soyauxii/11.png
Guibourtia arnoldiana/sub_040/3411. Guibourtia arnoldiana.5 (130).png,val/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.5 (130).png
Guibourtia coleosperma/sub_027/Guibourtia coleosperma_3253.10 (18).png,val/Guibourtia coleosperma/Guibourtia coleosperma_3253.10 (18).png
Dalbergia rimosa/sub_071/3414. Dalbergia rimosa.8 (214).png,val/Dalbergia rimosa/3414. Dalbergia rimosa.8 (214).png
Pterocarpus macrocarpus/sub_011/13_2.png,val/Pterocarpus macrocarpus/13_2.png
Dalbergia oliveri/sub_004/Dalbergia oliveri_3237.5_ (32).png,val/Dalbergia oliveri/Dalbergia oliveri_3237.5_ (32).png
Pterocarpus erinaceus/sub_008/3403. Pterocarpus erinaceus.5 (156).png,val/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.5 (156).png
Afzelia quanzensis/sub_039/148_2.png,val/Afzelia quanzensis/148_2.png
Pterocarpus erinaceus/sub_033/3403. Pterocarpus erinaceus.10 (334).png,val/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.10 (334).png
Pterocarpus sp/sub_107/12.png,val/Pterocarpus sp/12.png
Afzelia pachyloba/sub_002/3.2.png,val/Afzelia pachyloba/3.2.png
Dalbergia tonkinensis/sub_041/3353. Dalbergia tonkinensis.4.(106).png,val/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.4.(106).png
Afzelia bella/sub_036/Afzelia bella_QCYD170_(280).png,val/Afzelia bella/Afzelia bella_QCYD170_(280).png
Guibourtia coleosperma/sub_001/Guibourtia coleosperma_3253.4 (25).png,val/Guibourtia coleosperma/Guibourtia coleosperma_3253.4 (25).png
Dalbergia rimosa/sub_019/3414. Dalbergia rimosa.5 (129).png,val/Dalbergia rimosa/3414. Dalbergia rimosa.5 (129).png
Dalbergia cochinchinensis/sub_007/Dalbergia cochinchinensis.3280.9 (24).png,val/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.9 (24).png
Guibourtia coleosperma/sub_020/Guibourtia coleosperma_3253.8 (25).png,val/Guibourtia coleosperma/Guibourtia coleosperma_3253.8 (25).png
Afzelia quanzensis/sub_080/11_4.png,val/Afzelia quanzensis/11_4.png
Pterocarpus sp/sub_005/121_1.png,val/Pterocarpus sp/121_1.png
Guibourtia arnoldiana/sub_024/3411. Guibourtia arnoldiana.2 (37).png,test/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.2 (37).png
Guibourtia ehie/sub_002/Guibourtia ehie_KREW954_4_(146).png,test/Guibourtia ehie/Guibourtia ehie_KREW954_4_(146).png
Dalbergia tonkinensis/sub_029/3353. Dalbergia tonkinensis.9.(277).png,test/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.9.(277).png
Afzelia pachyloba/sub_025/1.2_1.png,test/Afzelia pachyloba/1.2_1.png
Guibourtia arnoldiana/sub_012/3411. Guibourtia arnoldiana.6 (181).png,test/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.6 (181).png
Guibourtia arnoldiana/sub_014/3411. Guibourtia arnoldiana.1 (28).png,test/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.1 (28).png
Afzelia quanzensis/sub_049/18_4.png,test/Afzelia quanzensis/18_4.png
Dalbergia melanoxylon/sub_017/3352. Dalbergia melanoxylon.10.(280).png,test/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.10.(280).png
Sindora tonkinensis/sub_021/3381. Sindora tonkinensis.6 (187).png,test/Sindora tonkinensis/3381. Sindora tonkinensis.6 (187).png
Guibourtia ehie/sub_089/Guibourtia ehie_PVFM153_6_(212).png,test/Guibourtia ehie/Guibourtia ehie_PVFM153_6_(212).png
Guibourtia ehie/sub_004/Guibourtia ehie_PVFM153_6_(210).png,test/Guibourtia ehie/Guibourtia ehie_PVFM153_6_(210).png
Afzelia africana/sub_005/doussie15.png,test/Afzelia africana/doussie15.png
Dalbergia tonkinensis/sub_004/3353. Dalbergia tonkinensis.5.(142).png,test/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.5.(142).png
Peltogyne pubescens/sub_019/3377. Peltogyne pubescens.5 (161).png,test/Peltogyne pubescens/3377. Peltogyne pubescens.5 (161).png
Pterocarpus sp/sub_069/18.png,test/Pterocarpus sp/18.png
Sindora tonkinensis/sub_028/3381. Sindora tonkinensis.3 (69).png,test/Sindora tonkinensis/3381. Sindora tonkinensis.3 (69).png
Dalbergia oliveri/sub_052/Dalbergia oliveri_3237.3_ (3).png,test/Dalbergia oliveri/Dalbergia oliveri_3237.3_ (3).png
Sindora tonkinensis/sub_030/3381. Sindora tonkinensis.2 (63).png,test/Sindora tonkinensis/3381. Sindora tonkinensis.2 (63).png
Peltogyne pubescens/sub_035/3377. Peltogyne pubescens.10 (371).png,test/Peltogyne pubescens/3377. Peltogyne pubescens.10 (371).png
Dalbergia melanoxylon/sub_029/3352. Dalbergia melanoxylon.1.(9).png,test/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.1.(9).png
Pterocarpus soyauxii/sub_032/134.png,test/Pterocarpus soyauxii/134.png
Pterocarpus soyauxii/sub_008/128.png,test/Pterocarpus soyauxii/128.png
Pterocarpus macrocarpus/sub_010/135_2.png,test/Pterocarpus macrocarpus/135_2.png
Pterocarpus indicus/sub_005/3395. Pterocarpus indicus.3 (66).png,test/Pterocarpus indicus/3395. Pterocarpus indicus.3 (66).png
Dalbergia rimosa/sub_049/3414. Dalbergia rimosa.8 (230).png,test/Dalbergia rimosa/3414. Dalbergia rimosa.8 (230).png
Pterocarpus macrocarpus/sub_019/146_2_1.png,test/Pterocarpus macrocarpus/146_2_1.png
Pterocarpus macrocarpus/sub_009/12_3.png,test/Pterocarpus macrocarpus/12_3.png
Afzelia pachyloba/sub_031/1.4_1.png,test/Afzelia pachyloba/1.4_1.png
Dalbergia oliveri/sub_052/Dalbergia oliveri_3237.3_ (14).png,test/Dalbergia oliveri/Dalbergia oliveri_3237.3_ (14).png
Dalbergia tonkinensis/sub_020/3353. Dalbergia tonkinensis.9.(263).png,test/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.9.(263).png
Guibourtia arnoldiana/sub_041/3411. Guibourtia arnoldiana.7 (202).png,test/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.7 (202).png
Sindora tonkinensis/sub_046/3381. Sindora tonkinensis.2 (35).png,test/Sindora tonkinensis/3381. Sindora tonkinensis.2 (35).png
Guibourtia ehie/sub_026/Guibourtia ehie_KREW954_4_(142).png,test/Guibourtia ehie/Guibourtia ehie_KREW954_4_(142).png
Pterocarpus indicus/sub_032/3395. Pterocarpus indicus.7 (206).png,test/Pterocarpus indicus/3395. Pterocarpus indicus.7 (206).png
Afzelia pachyloba/sub_028/3.4.png,test/Afzelia pachyloba/3.4.png
Dalbergia melanoxylon/sub_024/3352. Dalbergia melanoxylon.6.(178).png,test/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.6.(178).png
Peltogyne pubescens/sub_027/3377. Peltogyne pubescens.1 (16).png,test/Peltogyne pubescens/3377. Peltogyne pubescens.1 (16).png
Afzelia pachyloba/sub_005/6.3_1.png,test/Afzelia pachyloba/6.3_1.png
Afzelia bella/sub_026/Afzelia bella_LYSV052_(193).png,test/Afzelia bella/Afzelia bella_LYSV052_(193).png
Afzelia bella/sub_044/Afzelia bella_AKMX287_(25).png,test/Afzelia bella/Afzelia bella_AKMX287_(25).png
Pterocarpus erinaceus/sub_019/3403. Pterocarpus erinaceus.1(3).png,test/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.1(3).png
Pterocarpus sp/sub_090/126.png,test/Pterocarpus sp/126.png
Afzelia quanzensis/sub_006/149_4.png,test/Afzelia quanzensis/149_4.png
Pterocarpus sp/sub_026/145_2.png,test/Pterocarpus sp/145_2.png
Pterocarpus soyauxii/sub_009/1121.png,test/Pterocarpus soyauxii/1121.png
Dalbergia cochinchinensis/sub_006/Dalbergia cochinchinensis.3280.2 (3).png,test/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.2 (3).png
Pterocarpus indicus/sub_005/3395. Pterocarpus indicus.7 (214).png,test/Pterocarpus indicus/3395. Pterocarpus indicus.7 (214).png
Afzelia bella/sub_080/Afzelia bella_WJSV740_10_36121.png,test/Afzelia bella/Afzelia bella_WJSV740_10_36121.png
Pterocarpus sp/sub_007/147_4.png,test/Pterocarpus sp/147_4.png
Pterocarpus macrocarpus/sub_014/113.png,test/Pterocarpus macrocarpus/113.png
Pterocarpus sp/sub_042/112_3.png,test/Pterocarpus sp/112_3.png
Dalbergia tonkinensis/sub_048/3353. Dalbergia tonkinensis.3.(87).png,test/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.3.(87).png
Pterocarpus indicus/sub_008/3395. Pterocarpus indicus.4 (124).png,test/Pterocarpus indicus/3395. Pterocarpus indicus.4 (124).png
Pterocarpus macrocarpus/sub_006/14.png,test/Pterocarpus macrocarpus/14.png
Peltogyne pubescens/sub_017/3377. Peltogyne pubescens.9 (333).png,test/Peltogyne pubescens/3377. Peltogyne pubescens.9 (333).png
Guibourtia arnoldiana/sub_020/3411. Guibourtia arnoldiana.2 (35).png,test/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.2 (35).png
Dalbergia oliveri/sub_023/Dalbergia oliveri_3237.2_ (12).png,test/Dalbergia oliveri/Dalbergia oliveri_3237.2_ (12).png
Dalbergia rimosa/sub_007/3414. Dalbergia rimosa.8 (231).png,test/Dalbergia rimosa/3414. Dalbergia rimosa.8 (231).png
Pterocarpus soyauxii/sub_043/115_1_1.png,test/Pterocarpus soyauxii/115_1_1.png
Afzelia africana/sub_016/doussie28_1.png,test/Afzelia africana/doussie28_1.png
Guibourtia ehie/sub_045/Guibourtia ehie_PVFM153_6_(201).png,test/Guibourtia ehie/Guibourtia ehie_PVFM153_6_(201).png
Pterocarpus indicus/sub_001/3395. Pterocarpus indicus.6 (174).png,test/Pterocarpus indicus/3395. Pterocarpus indicus.6 (174).png
Sindora cochinchinensis/sub_006/gụ100_1.png,test/Sindora cochinchinensis/gụ100_1.png
Afzelia quanzensis/sub_013/138.png,test/Afzelia quanzensis/138.png
Guibourtia ehie/sub_046/Guibourtia ehie_PVFM153_6_(232).png,test/Guibourtia ehie/Guibourtia ehie_PVFM153_6_(232).png
Dalbergia cochinchinensis/sub_033/Dalbergia cochinchinensis.3280.4 (20).png,test/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.4 (20).png
Pterocarpus soyauxii/sub_012/165_1.png,test/Pterocarpus soyauxii/165_1.png
Pterocarpus soyauxii/sub_089/1101.png,test/Pterocarpus soyauxii/1101.png
Dalbergia oliveri/sub_019/Dalbergia oliveri_3237.3_ (15).png,test/Dalbergia oliveri/Dalbergia oliveri_3237.3_ (15).png
Afzelia bella/sub_043/Afzelia bella_LYSV052_(192).png,test/Afzelia bella/Afzelia bella_LYSV052_(192).png
Peltogyne pubescens/sub_016/3377. Peltogyne pubescens.4 (150).png,test/Peltogyne pubescens/3377. Peltogyne pubescens.4 (150).png
Pterocarpus erinaceus/sub_067/3403. Pterocarpus erinaceus.4 (121).png,test/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.4 (121).png
Afzelia africana/sub_061/doussie72.png,test/Afzelia africana/doussie72.png
Peltogyne pubescens/sub_007/3377. Peltogyne pubescens.10 (357).png,test/Peltogyne pubescens/3377. Peltogyne pubescens.10 (357).png
Pterocarpus macrocarpus/sub_044/19_1.png,test/Pterocarpus macrocarpus/19_1.png
Afzelia bella/sub_015/Afzelia bella_FFCA657_9_32128.png,test/Afzelia bella/Afzelia bella_FFCA657_9_32128.png
Afzelia africana/sub_012/doussie38_1_1.png,test/Afzelia africana/doussie38_1_1.png
Guibourtia ehie/sub_032/Guibourtia ehie_QAMZ768_7_(275).png,test/Guibourtia ehie/Guibourtia ehie_QAMZ768_7_(275).png
Guibourtia coleosperma/sub_016/Guibourtia coleosperma_3253.10 (32).png,test/Guibourtia coleosperma/Guibourtia coleosperma_3253.10 (32).png
Pterocarpus sp/sub_048/146_2.png,test/Pterocarpus sp/146_2.png
Afzelia africana/sub_041/doussie52_1_1.png,test/Afzelia africana/doussie52_1_1.png
Pterocarpus soyauxii/sub_032/149.png,test/Pterocarpus soyauxii/149.png
Sindora tonkinensis/sub_003/3381. Sindora tonkinensis.3 (72).png,test/Sindora tonkinensis/3381. Sindora tonkinensis.3 (72).png
Peltogyne pubescens/sub_011/3377. Peltogyne pubescens.3 (92).png,test/Peltogyne pubescens/3377. Peltogyne pubescens.3 (92).png
Guibourtia arnoldiana/sub_029/3411. Guibourtia arnoldiana.6 (162).png,test/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.6 (162).png
Guibourtia arnoldiana/sub_012/3411. Guibourtia arnoldiana.4 (119).png,test/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.4 (119).png
Sindora tonkinensis/sub_059/3381. Sindora tonkinensis.6 (186).png,test/Sindora tonkinensis/3381. Sindora tonkinensis.6 (186).png
Pterocarpus soyauxii/sub_052/165.png,test/Pterocarpus soyauxii/165.png
Guibourtia arnoldiana/sub_008/3411. Guibourtia arnoldiana.1 (30).png,test/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.1 (30).png
Guibourtia ehie/sub_056/Guibourtia ehie_GHQN943_3_(109).png,test/Guibourtia ehie/Guibourtia ehie_GHQN943_3_(109).png
Sindora tonkinensis/sub_019/3381. Sindora tonkinensis.1 (14).png,test/Sindora tonkinensis/3381. Sindora tonkinensis.1 (14).png
Peltogyne pubescens/sub_022/3377. Peltogyne pubescens.9 (302).png,test/Peltogyne pubescens/3377. Peltogyne pubescens.9 (302).png
Dalbergia cochinchinensis/sub_044/Dalbergia cochinchinensis.3280.2 (16).png,test/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.2 (16).png
Guibourtia ehie/sub_003/Guibourtia ehie_FEHC134_2_(46).png,test/Guibourtia ehie/Guibourtia ehie_FEHC134_2_(46).png
Pterocarpus indicus/sub_041/3395. Pterocarpus indicus.8 (234).png,test/Pterocarpus indicus/3395. Pterocarpus indicus.8 (234).png
Dalbergia rimosa/sub_042/3414. Dalbergia rimosa.1(7).png,test/Dalbergia rimosa/3414. Dalbergia rimosa.1(7).png
Guibourtia arnoldiana/sub_008/3411. Guibourtia arnoldiana.2 (33).png,test/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.2 (33).png
Peltogyne pubescens/sub_004/3377. Peltogyne pubescens.1 (31).png,test/Peltogyne pubescens/3377. Peltogyne pubescens.1 (31).png
Afzelia bella/sub_023/Afzelia bella_AKMX287_(13).png,test/Afzelia bella/Afzelia bella_AKMX287_(13).png
Peltogyne pubescens/sub_008/3377. Peltogyne pubescens.2 (44).png,test/Peltogyne pubescens/3377. Peltogyne pubescens.2 (44).png
Pterocarpus sp/sub_018/111.png,test/Pterocarpus sp/111.png
Pterocarpus indicus/sub_033/3395. Pterocarpus indicus.5 (160).png,test/Pterocarpus indicus/3395. Pterocarpus indicus.5 (160).png
Pterocarpus macrocarpus/sub_028/13_4.png,test/Pterocarpus macrocarpus/13_4.png
Pterocarpus sp/sub_024/156.png,test/Pterocarpus sp/156.png
Afzelia bella/sub_040/Afzelia bella_HYBT691_(138).png,test/Afzelia bella/Afzelia bella_HYBT691_(138).png
Pterocarpus indicus/sub_015/3395. Pterocarpus indicus.3 (87).png,test/Pterocarpus indicus/3395. Pterocarpus indicus.3 (87).png
Afzelia bella/sub_031/Afzelia bella_GCJA653_(110).png,test/Afzelia bella/Afzelia bella_GCJA653_(110).png
Dalbergia melanoxylon/sub_024/3352. Dalbergia melanoxylon.6.(173).png,test/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.6.(173).png
Dalbergia cochinchinensis/sub_001/Dalbergia cochinchinensis.3280.4 (18).png,test/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.4 (18).png
Pterocarpus macrocarpus/sub_015/118_4.png,test/Pterocarpus macrocarpus/118_4.png
Dalbergia tonkinensis/sub_007/3353. Dalbergia tonkinensis.3.(94).png,test/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.3.(94).png
Sindora cochinchinensis/sub_009/gụ32_1.png,test/Sindora cochinchinensis/gụ32_1.png
Pterocarpus sp/sub_062/115_2.png,test/Pterocarpus sp/115_2.png
Sindora tonkinensis/sub_062/3381. Sindora tonkinensis.2 (37).png,test/Sindora tonkinensis/3381. Sindora tonkinensis.2 (37).png
Pterocarpus soyauxii/sub_038/163.png,test/Pterocarpus soyauxii/163.png
Dalbergia tonkinensis/sub_015/3353. Dalbergia tonkinensis.9.(259).png,test/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.9.(259).png
Dalbergia cochinchinensis/sub_006/Dalbergia cochinchinensis.3280.4 (12).png,test/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.4 (12).png
Pterocarpus erinaceus/sub_024/3403. Pterocarpus erinaceus.2 (44).png,test/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.2 (44).png
Pterocarpus macrocarpus/sub_046/116.png,test/Pterocarpus macrocarpus/116.png
Guibourtia ehie/sub_030/Guibourtia ehie_QAMZ768_7_(247).png,test/Guibourtia ehie/Guibourtia ehie_QAMZ768_7_(247).png
Pterocarpus erinaceus/sub_007/3403. Pterocarpus erinaceus.6 (175).png,test/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.6 (175).png
Afzelia pachyloba/sub_046/4.1_2.png,test/Afzelia pachyloba/4.1_2.png
Dalbergia oliveri/sub_009/Dalbergia oliveri_3237.5_ (3).png,test/Dalbergia oliveri/Dalbergia oliveri_3237.5_ (3).png
Afzelia bella/sub_021/Afzelia bella_FFCA657_9_32115.png,test/Afzelia bella/Afzelia bella_FFCA657_9_32115.png
Afzelia bella/sub_063/Afzelia bella_HYBT691_(128).png,test/Afzelia bella/Afzelia bella_HYBT691_(128).png
Pterocarpus sp/sub_068/165.png,test/Pterocarpus sp/165.png
Pterocarpus soyauxii/sub_083/198_1.png,test/Pterocarpus soyauxii/198_1.png
Pterocarpus sp/sub_075/132_3.png,test/Pterocarpus sp/132_3.png
Dalbergia melanoxylon/sub_001/3352. Dalbergia melanoxylon.7.(189).png,test/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.7.(189).png
Pterocarpus erinaceus/sub_063/3403. Pterocarpus erinaceus.10 (316).png,test/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.10 (316).png
Dalbergia rimosa/sub_011/3414. Dalbergia rimosa.9 (246).png,test/Dalbergia rimosa/3414. Dalbergia rimosa.9 (246).png
Dalbergia rimosa/sub_029/3414. Dalbergia rimosa.7 (193).png,test/Dalbergia rimosa/3414. Dalbergia rimosa.7 (193).png
Afzelia africana/sub_005/doussie36_2.png,test/Afzelia africana/doussie36_2.png
Pterocarpus soyauxii/sub_027/12_2.png,test/Pterocarpus soyauxii/12_2.png
Dalbergia oliveri/sub_073/Dalbergia oliveri_3237.7_ (26).png,test/Dalbergia oliveri/Dalbergia oliveri_3237.7_ (26).png
Dalbergia tonkinensis/sub_029/3353. Dalbergia tonkinensis.5.(150).png,test/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.5.(150).png
Sindora tonkinensis/sub_005/3381. Sindora tonkinensis.1 (15).png,test/Sindora tonkinensis/3381. Sindora tonkinensis.1 (15).png
Guibourtia arnoldiana/sub_045/3411. Guibourtia arnoldiana.2 (48).png,test/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.2 (48).png
Pterocarpus macrocarpus/sub_017/136_3.png,test/Pterocarpus macrocarpus/136_3.png
Guibourtia ehie/sub_062/Guibourtia ehie_PRQC042_5_(181).png,test/Guibourtia ehie/Guibourtia ehie_PRQC042_5_(181).png
Guibourtia ehie/sub_065/Guibourtia ehie_UORX694_10_(383).png,test/Guibourtia ehie/Guibourtia ehie_UORX694_10_(383).png
Sindora cochinchinensis/sub_018/gụ12_1.png,test/Sindora cochinchinensis/gụ12_1.png
Sindora cochinchinensis/sub_026/gụ37.png,test/Sindora cochinchinensis/gụ37.png
Peltogyne pubescens/sub_006/3377. Peltogyne pubescens.8 (258).png,test/Peltogyne pubescens/3377. Peltogyne pubescens.8 (258).png
Dalbergia cochinchinensis/sub_075/Dalbergia cochinchinensis.3280.2 (6).png,test/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.2 (6).png
Guibourtia ehie/sub_023/Guibourtia ehie_UORX694_10_(361).png,test/Guibourtia ehie/Guibourtia ehie_UORX694_10_(361).png
Pterocarpus macrocarpus/sub_031/149_1.png,test/Pterocarpus macrocarpus/149_1.png
Guibourtia coleosperma/sub_018/Guibourtia coleosperma_3253.9 (24).png,test/Guibourtia coleosperma/Guibourtia coleosperma_3253.9 (24).png
Pterocarpus sp/sub_050/124_3.png,test/Pterocarpus sp/124_3.png
Sindora cochinchinensis/sub_019/gụ6_1.png,test/Sindora cochinchinensis/gụ6_1.png
Pterocarpus erinaceus/sub_008/3403. Pterocarpus erinaceus.1(13).png,test/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.1(13).png
Dalbergia cochinchinensis/sub_027/Dalbergia cochinchinensis.3280.4 (14).png,test/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.4 (14).png
Dalbergia cochinchinensis/sub_055/Dalbergia cochinchinensis.3280.2 (8).png,test/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.2 (8).png
Pterocarpus sp/sub_080/15.png,test/Pterocarpus sp/15.png
Dalbergia oliveri/sub_023/Dalbergia oliveri_3237.9_ (9).png,test/Dalbergia oliveri/Dalbergia oliveri_3237.9_ (9).png
Afzelia pachyloba/sub_014/3.4_1.png,test/Afzelia pachyloba/3.4_1.png
Pterocarpus macrocarpus/sub_012/160.png,test/Pterocarpus macrocarpus/160.png
Afzelia bella/sub_010/Afzelia bella_WJSV740_10_36128.png,test/Afzelia bella/Afzelia bella_WJSV740_10_36128.png
Afzelia quanzensis/sub_011/132.png,test/Afzelia quanzensis/132.png
Guibourtia coleosperma/sub_037/Guibourtia coleosperma_3253.6 (22).png,test/Guibourtia coleosperma/Guibourtia coleosperma_3253.6 (22).png
